season,playerId,fullName,team_number_of_matches,matches_played,dob,reference_date,age_at_start_of_year,availability_perc,availability_adjusted
2015,500977,Jayson Bukuya,26,24,1989-04-21,2015-01-01,25,0.9230769230769231,0.9068047337278107
2015,500798,Wade Graham,26,26,1990-10-25,2015-01-01,24,1,0.9807692307692307
2015,500794,Paul Gallen,26,18,1981-08-14,2015-01-01,33,0.6923076923076923,0.6849112426035503
2015,500799,Chris Heighington,26,23,1982-01-14,2015-01-01,32,0.8846153846153846,0.8698224852071005
2015,500339,Jack Wighton,24,21,1993-02-04,2015-01-01,21,0.875,0.859375
2015,500313,Jarrod Croker,24,24,1990-09-11,2015-01-01,24,1,0.9791666666666666
2015,500322,Edrick Lee,24,23,1992-09-18,2015-01-01,22,0.9583333333333334,0.9392361111111112
2015,500330,Jordan Rapana,24,19,1989-08-15,2015-01-01,25,0.7916666666666666,0.7795138888888888
2015,501375,Blake Austin,24,23,1991-02-01,2015-01-01,23,0.9583333333333334,0.9392361111111112
2015,502181,Josh Hodgson,24,24,1989-10-31,2015-01-01,25,1,0.9791666666666666
2015,500973,Josh Papalii,24,24,1992-05-13,2015-01-01,22,1,0.9791666666666666
2015,502331,Iosia Soliola,24,19,1986-08-04,2015-01-01,28,0.7916666666666666,0.7795138888888888
2015,500337,Paul Vaughan,24,24,1991-04-23,2015-01-01,23,1,0.9791666666666666
2015,500621,Josh Dugan,25,22,1990-05-10,2015-01-01,24,0.88,0.8648
2015,500634,Jason Nightingale,25,18,1986-09-20,2015-01-01,28,0.72,0.7112
2015,500641,Gareth Widdop,25,24,1989-03-12,2015-01-01,25,0.96,0.9416
2015,500948,Benji Marshall,25,23,1985-02-25,2015-01-01,29,0.92,0.9032000000000001
2015,500614,Leeson Ah Mau,25,25,1989-12-20,2015-01-01,25,1,0.98
2015,500636,Mitch Rein,25,24,1990-04-26,2015-01-01,24,0.96,0.9416
2015,500622,Tyson Frizell,25,21,1991-10-09,2015-01-01,23,0.84,0.8264
2015,500640,Joel Thompson,25,19,1988-08-24,2015-01-01,26,0.76,0.7496
2015,500632,Trent Merrin,25,20,1989-10-07,2015-01-01,25,0.8,0.7880000000000001
2015,500619,Jack De Belin,25,22,1991-03-17,2015-01-01,23,0.88,0.8648
2015,500586,Will Chambers,26,25,1988-05-26,2015-01-01,26,0.9615384615384616,0.9437869822485208
2015,500601,Kurt Mann,26,20,1993-03-01,2015-01-01,21,0.7692307692307693,0.7588757396449706
2015,502209,Blake Green,26,26,1986-09-18,2015-01-01,28,1,0.9807692307692307
2015,500587,Cooper Cronk,26,23,1983-12-05,2015-01-01,31,0.8846153846153846,0.8698224852071005
2015,500584,Jesse Bromwich,26,26,1989-05-03,2015-01-01,25,1,0.9807692307692307
2015,500609,Cameron Smith,26,25,1983-06-18,2015-01-01,31,0.9615384615384616,0.9437869822485208
2015,500602,Jordan McLean,26,15,1991-10-08,2015-01-01,23,0.5769230769230769,0.57396449704142
2015,500606,Kevin Proctor,26,26,1989-02-28,2015-01-01,25,1,0.9807692307692307
2015,500594,Tohu Harris,26,26,1992-01-07,2015-01-01,22,1,0.9807692307692307
2015,500222,Dale Finucane,26,23,1991-09-07,2015-01-01,23,0.8846153846153846,0.8698224852071005
2015,500591,Tim Glasby,26,26,1989-04-27,2015-01-01,25,1,0.9807692307692307
2015,500598,Felise Kaufusi,26,17,1992-05-19,2015-01-01,22,0.6538461538461539,0.6479289940828402
2015,500243,Moses Mbye,26,23,1993-08-13,2015-01-01,21,0.8846153846153846,0.8698224852071005
2015,500845,Valentine Holmes,26,25,1995-07-24,2015-01-01,19,0.9615384615384616,0.9437869822485208
2015,500275,Jarrod Wallace,27,25,1991-07-23,2015-01-01,23,0.9259259259259259,0.9101508916323731
2015,500267,Joe Ofahengaue,27,14,1995-09-15,2015-01-01,19,0.5185185185185185,0.5178326474622771
2015,500265,Kodi Nikorima,27,20,1994-04-03,2015-01-01,20,0.7407407407407407,0.7318244170096022
2015,500266,Corey Oates,27,25,1994-10-20,2015-01-01,20,0.9259259259259259,0.9101508916323731
2015,500067,Anthony Don,24,16,1987-09-21,2015-01-01,27,0.6666666666666666,0.6597222222222222
2015,500751,Jake Trbojevic,24,23,1994-02-18,2015-01-01,20,0.9583333333333334,0.9392361111111112
2015,500282,Kyle Feldt,28,9,1992-02-09,2015-01-01,22,0.32142857142857145,0.3278061224489796
2015,500309,Shannon Boyd,24,20,1992-09-09,2015-01-01,22,0.8333333333333334,0.8194444444444445
2015,500654,Chris Lawrence,24,19,1988-10-19,2015-01-01,26,0.7916666666666666,0.7795138888888888
2015,500441,Euan Aitken,25,23,1995-06-16,2015-01-01,19,0.92,0.9032000000000001
2015,500180,Cameron McInnes,25,13,1994-02-01,2015-01-01,20,0.52,0.5192
2015,500352,Josh Mansour,24,12,1990-06-17,2015-01-01,24,0.5,0.5
2015,500696,Peni Terepo,24,13,1991-11-21,2015-01-01,23,0.5416666666666666,0.5399305555555555
2015,500240,Corey Thompson,26,10,1990-05-15,2015-01-01,24,0.38461538461538464,0.38905325443786987
2015,500555,Joseph Tapine,24,13,1994-05-04,2015-01-01,20,0.5416666666666666,0.5399305555555555
2015,500109,Apisai Koroisau,24,16,1992-11-07,2015-01-01,22,0.6666666666666666,0.6597222222222222
2015,500534,Isaah Yeo,24,21,1994-11-06,2015-01-01,20,0.875,0.859375
2015,500617,Jack Bird,26,23,1995-03-20,2015-01-01,19,0.8846153846153846,0.8698224852071005
2015,500327,Mark Nicholls,24,5,1990-01-05,2015-01-01,24,0.20833333333333334,0.22048611111111113
2015,500277,John Asiata,28,25,1993-04-19,2015-01-01,21,0.8928571428571429,0.8788265306122449
2015,501505,Tom Trbojevic,24,9,1996-10-02,2015-01-01,18,0.375,0.3802083333333333
2015,500298,Tariq Sims,24,19,1990-02-09,2015-01-01,24,0.7916666666666666,0.7795138888888888
2015,500496,Waqa Blake,24,18,1994-10-26,2015-01-01,20,0.75,0.7395833333333334
2015,500009,Jake Friend,27,22,1990-02-01,2015-01-01,24,0.8148148148148148,0.8031550068587104
2015,501459,Cameron Munster,26,19,1994-09-13,2015-01-01,20,0.7307692307692307,0.7218934911242603
2015,500647,Nathan Brown,25,7,1993-03-01,2015-01-01,21,0.28,0.2888
2015,500129,Herman Ese'ese,26,1,1994-09-07,2015-01-01,20,0.038461538461538464,0.05621301775147929
2015,500919,David Fusitu'a,24,3,1994-10-16,2015-01-01,20,0.125,0.140625
2015,500916,Raymond Faitala-Mariner,24,11,1993-07-26,2015-01-01,21,0.4583333333333333,0.4600694444444444
2015,501281,Nelson Asofa-Solomona,26,12,1996-02-29,2015-01-01,18,0.46153846153846156,0.4630177514792899
2015,500019,Jorge Taufua,24,17,1991-10-23,2015-01-01,23,0.7083333333333334,0.6996527777777778
2015,500264,Francis Molo,27,5,1994-09-03,2015-01-01,20,0.18518518518518517,0.19684499314128945
2015,500040,Darius Boyd,27,18,1987-07-17,2015-01-01,27,0.6666666666666666,0.6604938271604938
2015,500202,Jackson Hastings,27,18,1996-01-04,2015-01-01,18,0.6666666666666666,0.6604938271604938
2015,500585,Kenneath Bromwich,26,18,1991-09-22,2015-01-01,23,0.6923076923076923,0.6849112426035503
2015,500786,Christian Welch,26,10,1994-07-19,2015-01-01,20,0.38461538461538464,0.38905325443786987
2015,500928,Ken Maumalo,24,8,1994-07-16,2015-01-01,20,0.3333333333333333,0.34027777777777773
2015,500658,David Nofoaluma,24,10,1993-11-28,2015-01-01,21,0.4166666666666667,0.4201388888888889
2015,501335,Daniel Alvaro,24,7,1993-05-28,2015-01-01,21,0.2916666666666667,0.30034722222222227
2015,501394,Siliva Havili,24,9,1993-02-18,2015-01-01,21,0.375,0.3802083333333333
2015,500140,Shaun Lane,26,14,1994-11-29,2015-01-01,20,0.5384615384615384,0.5369822485207101
2015,500593,Ben Hampton,26,3,1992-02-29,2015-01-01,22,0.11538461538461539,0.1301775147928994
2015,500597,Hymel Hunt,26,3,1993-11-14,2015-01-01,21,0.11538461538461539,0.1301775147928994
2015,500567,Danny Levi,24,7,1995-12-05,2015-01-01,19,0.2916666666666667,0.30034722222222227
2015,500576,Michael Chee Kam,24,4,1992-02-26,2015-01-01,22,0.16666666666666666,0.18055555555555555
2015,500547,Lachlan Fitzgibbon,24,1,1994-01-05,2015-01-01,20,0.041666666666666664,0.06076388888888889
2015,501267,Mitchell Barnett,24,2,1994-04-15,2015-01-01,20,0.08333333333333333,0.10069444444444443
2015,501600,Damien Cook,26,5,1991-06-23,2015-01-01,23,0.19230769230769232,0.20414201183431954
2015,500405,Coen Hess,28,1,1996-08-14,2015-01-01,18,0.03571428571428571,0.052295918367346934
2015,500272,Ashley Taylor,27,1,1995-03-17,2015-01-01,19,0.037037037037037035,0.054183813443072694
2016,500797,Michael Gordon,24,24,1983-10-24,2016-01-01,32,1,0.9791666666666666
2016,500003,Michael Jennings,24,19,1988-04-20,2016-01-01,27,0.7916666666666666,0.7795138888888888
2016,500065,Brad Takairangi,24,17,1989-06-14,2016-01-01,26,0.7083333333333334,0.6996527777777778
2016,500729,Clinton Gutherson,24,24,1994-09-09,2016-01-01,21,1,0.9791666666666666
2016,500684,Corey Norman,24,16,1991-02-03,2016-01-01,24,0.6666666666666666,0.6597222222222222
2016,500679,Tim Mannah,24,14,1988-02-15,2016-01-01,27,0.5833333333333334,0.5798611111111112
2016,500680,Manu Ma'u,24,22,1988-08-24,2016-01-01,27,0.9166666666666666,0.8993055555555555
2016,500908,Tepai Moeroa,24,22,1995-10-02,2016-01-01,20,0.9166666666666666,0.8993055555555555
2016,500696,Peni Terepo,24,23,1991-11-21,2016-01-01,24,0.9583333333333334,0.9392361111111112
2016,501335,Daniel Alvaro,24,17,1993-05-28,2016-01-01,22,0.7083333333333334,0.6996527777777778
2016,500040,Darius Boyd,26,25,1987-07-17,2016-01-01,28,0.9615384615384616,0.9437869822485208
2016,500266,Corey Oates,26,22,1994-10-20,2016-01-01,21,0.8461538461538461,0.8328402366863905
2016,500258,Jordan Kahu,26,20,1991-01-28,2016-01-01,24,0.7692307692307693,0.7588757396449706
2016,500517,James Roberts,26,25,1993-03-03,2016-01-01,22,0.9615384615384616,0.9437869822485208
2016,500326,Anthony Milford,26,26,1994-07-11,2016-01-01,21,1,0.9807692307692307
2016,500257,Ben Hunt,26,26,1990-03-27,2016-01-01,25,1,0.9807692307692307
2016,500262,Josh McGuire,26,24,1990-03-02,2016-01-01,25,0.9230769230769231,0.9068047337278107
2016,500261,Andrew McCullough,26,21,1990-01-30,2016-01-01,25,0.8076923076923077,0.7958579881656805
2016,500645,Adam Blair,26,24,1986-03-20,2016-01-01,29,0.9230769230769231,0.9068047337278107
2016,500250,Alex Glenn,26,23,1988-07-31,2016-01-01,27,0.8846153846153846,0.8698224852071005
2016,500249,Matt Gillett,26,21,1988-08-12,2016-01-01,27,0.8076923076923077,0.7958579881656805
2016,500275,Jarrod Wallace,26,26,1991-07-23,2016-01-01,24,1,0.9807692307692307
2016,500273,Sam Thaiday,26,22,1985-06-12,2016-01-01,30,0.8461538461538461,0.8328402366863905
2016,500267,Joe Ofahengaue,26,17,1995-09-15,2016-01-01,20,0.6538461538461539,0.6479289940828402
2016,500265,Kodi Nikorima,26,16,1994-04-03,2016-01-01,21,0.6153846153846154,0.6109467455621302
2016,500019,Jorge Taufua,24,18,1991-10-23,2016-01-01,24,0.75,0.7395833333333334
2016,501505,Tom Trbojevic,24,23,1996-10-02,2016-01-01,19,0.9583333333333334,0.9392361111111112
2016,500083,Dylan Walker,24,18,1994-09-27,2016-01-01,21,0.75,0.7395833333333334
2016,500024,Daly Cherry-Evans,24,19,1989-02-20,2016-01-01,26,0.7916666666666666,0.7795138888888888
2016,500751,Jake Trbojevic,24,23,1994-02-18,2016-01-01,21,0.9583333333333334,0.9392361111111112
2016,500109,Apisai Koroisau,24,18,1992-11-07,2016-01-01,23,0.75,0.7395833333333334
2016,500960,Martin Taupau,24,20,1990-02-03,2016-01-01,25,0.8333333333333334,0.8194444444444445
2016,500672,Will Hopoate,25,21,1992-05-09,2016-01-01,23,0.84,0.8264
2016,500232,Josh Morris,25,23,1986-08-23,2016-01-01,29,0.92,0.9032000000000001
2016,500237,Josh Reynolds,25,25,1989-04-13,2016-01-01,26,1,0.98
2016,500243,Moses Mbye,25,25,1993-08-13,2016-01-01,22,1,0.98
2016,500241,Aiden Tolman,25,25,1988-11-10,2016-01-01,27,1,0.98
2016,500803,Michael Lichaa,25,22,1993-07-18,2016-01-01,22,0.88,0.8648
2016,500223,James Graham,25,25,1985-09-10,2016-01-01,30,1,0.98
2016,500226,Josh Jackson,25,23,1991-01-08,2016-01-01,24,0.92,0.9032000000000001
2016,500128,Adam Elliott,25,9,1994-10-16,2016-01-01,21,0.36,0.36560000000000004
2016,500339,Jack Wighton,27,26,1993-02-04,2016-01-01,22,0.9629629629629629,0.9458161865569272
2016,500322,Edrick Lee,27,20,1992-09-18,2016-01-01,23,0.7407407407407407,0.7318244170096022
2016,500313,Jarrod Croker,27,27,1990-09-11,2016-01-01,25,1,0.9814814814814815
2016,500042,Joseph Leilua,27,25,1991-12-12,2016-01-01,24,0.9259259259259259,0.9101508916323731
2016,500330,Jordan Rapana,27,27,1989-08-15,2016-01-01,26,1,0.9814814814814815
2016,500068,Aidan Sezer,27,24,1991-06-24,2016-01-01,24,0.8888888888888888,0.8744855967078189
2016,500309,Shannon Boyd,27,26,1992-09-09,2016-01-01,23,0.9629629629629629,0.9458161865569272
2016,502181,Josh Hodgson,27,26,1989-10-31,2016-01-01,26,0.9629629629629629,0.9458161865569272
2016,500973,Josh Papalii,27,25,1992-05-13,2016-01-01,23,0.9259259259259259,0.9101508916323731
2016,502134,Elliott Whitehead,27,27,1989-09-04,2016-01-01,26,1,0.9814814814814815
2016,501375,Blake Austin,27,19,1991-02-01,2016-01-01,24,0.7037037037037037,0.696159122085048
2016,502331,Iosia Soliola,27,20,1986-08-04,2016-01-01,29,0.7407407407407407,0.7318244170096022
2016,500337,Paul Vaughan,27,20,1991-04-23,2016-01-01,24,0.7407407407407407,0.7318244170096022
2016,500352,Josh Mansour,26,25,1990-06-17,2016-01-01,25,0.9615384615384616,0.9437869822485208
2016,500496,Waqa Blake,26,21,1994-10-26,2016-01-01,21,0.8076923076923077,0.7958579881656805
2016,500579,Peta Hiku,26,11,1992-12-04,2016-01-01,23,0.4230769230769231,0.4260355029585799
2016,500532,Dallin Watene-Zelezniak,26,26,1995-08-17,2016-01-01,20,1,0.9807692307692307
2016,500498,Reagan Campbell-Gillard,26,20,1993-07-27,2016-01-01,22,0.7692307692307693,0.7588757396449706
2016,500499,Bryce Cartwright,26,26,1994-11-15,2016-01-01,21,1,0.9807692307692307
2016,500534,Isaah Yeo,26,26,1994-11-06,2016-01-01,21,1,0.9807692307692307
2016,500632,Trent Merrin,26,25,1989-10-07,2016-01-01,26,0.9615384615384616,0.9437869822485208
2016,501184,Tyrone Peachey,26,24,1991-08-08,2016-01-01,24,0.9230769230769231,0.9068047337278107
2016,500351,Jeremy Latimore,26,19,1986-12-08,2016-01-01,29,0.7307692307692307,0.7218934911242603
2016,502580,James Fisher-Harris,26,23,1996-01-05,2016-01-01,19,0.8846153846153846,0.8698224852071005
2016,500663,James Tedesco,24,17,1993-01-08,2016-01-01,22,0.7083333333333334,0.6996527777777778
2016,500658,David Nofoaluma,24,23,1993-11-28,2016-01-01,22,0.9583333333333334,0.9392361111111112
2016,500041,Kevin Naiqama,24,23,1989-02-04,2016-01-01,26,0.9583333333333334,0.9392361111111112
2016,500485,Mitchell Moses,24,23,1994-09-17,2016-01-01,21,0.9583333333333334,0.9392361111111112
2016,500665,Aaron Woods,24,19,1991-03-13,2016-01-01,24,0.7916666666666666,0.7795138888888888
2016,500661,Curtis Sironen,24,8,1993-07-31,2016-01-01,22,0.3333333333333333,0.34027777777777773
2016,500654,Chris Lawrence,24,22,1988-10-19,2016-01-01,27,0.9166666666666666,0.8993055555555555
2016,500662,Sauaso Sue,24,21,1992-04-20,2016-01-01,23,0.875,0.859375
2016,500882,Josh Aloiai,24,24,1995-11-11,2016-01-01,20,1,0.9791666666666666
2016,500659,Ava Seumanufagai,24,24,1991-06-04,2016-01-01,24,1,0.9791666666666666
2016,500005,Roger Tuivasa-Sheck,24,7,1993-06-05,2016-01-01,22,0.2916666666666667,0.30034722222222227
2016,500705,Shaun Johnson,24,24,1990-09-09,2016-01-01,25,1,0.9791666666666666
2016,500708,Jacob Lillyman,24,22,1984-03-07,2016-01-01,31,0.9166666666666666,0.8993055555555555
2016,500088,Issac Luke,24,20,1987-05-29,2016-01-01,28,0.8333333333333334,0.8194444444444445
2016,500715,Ben Matulino,24,23,1989-01-03,2016-01-01,26,0.9583333333333334,0.9392361111111112
2016,500596,Ryan Hoffman,24,23,1984-01-26,2016-01-01,31,0.9583333333333334,0.9392361111111112
2016,500712,Simon Mannering,24,22,1986-08-28,2016-01-01,29,0.9166666666666666,0.8993055555555555
2016,500926,Sam Lisone,24,21,1994-02-19,2016-01-01,21,0.875,0.859375
2016,500282,Kyle Feldt,27,24,1992-02-09,2016-01-01,23,0.8888888888888888,0.8744855967078189
2016,500605,Justin O'Neill,27,25,1991-04-04,2016-01-01,24,0.9259259259259259,0.9101508916323731
2016,500288,Kane Linnett,27,22,1989-01-11,2016-01-01,26,0.8148148148148148,0.8031550068587104
2016,500305,Antonio Winterstein,27,24,1988-05-30,2016-01-01,27,0.8888888888888888,0.8744855967078189
2016,500292,Michael Morgan,27,22,1991-12-27,2016-01-01,24,0.8148148148148148,0.8031550068587104
2016,500304,Johnathan Thurston,27,24,1983-04-25,2016-01-01,32,0.8888888888888888,0.8744855967078189
2016,500296,Matthew Scott,27,23,1985-07-30,2016-01-01,30,0.8518518518518519,0.8388203017832647
2016,500251,Jake Granville,27,25,1989-02-07,2016-01-01,26,0.9259259259259259,0.9101508916323731
2016,500299,James Tamou,27,25,1988-12-13,2016-01-01,27,0.9259259259259259,0.9101508916323731
2016,500280,Gavin Cooper,27,26,1985-08-19,2016-01-01,30,0.9629629629629629,0.9458161865569272
2016,500289,Ethan Lowe,27,25,1991-03-20,2016-01-01,24,0.9259259259259259,0.9101508916323731
2016,500301,Jason Taumalolo,27,27,1993-05-31,2016-01-01,22,1,0.9814814814814815
2016,500277,John Asiata,27,19,1993-04-19,2016-01-01,22,0.7037037037037037,0.696159122085048
2016,500278,Scott Bolton,27,27,1987-05-09,2016-01-01,28,1,0.9814814814814815
2016,500790,Sosaia Feki,27,24,1991-05-09,2016-01-01,24,0.8888888888888888,0.8744855967078189
2016,500617,Jack Bird,27,26,1995-03-20,2016-01-01,20,0.9629629629629629,0.9458161865569272
2016,500801,Ricky Leutele,27,20,1990-04-10,2016-01-01,25,0.7407407407407407,0.7318244170096022
2016,500845,Valentine Holmes,27,26,1995-07-24,2016-01-01,20,0.9629629629629629,0.9458161865569272
2016,500006,James Maloney,27,25,1986-06-15,2016-01-01,29,0.9259259259259259,0.9101508916323731
2016,501183,Chad Townsend,27,27,1991-01-10,2016-01-01,24,1,0.9814814814814815
2016,500791,Andrew Fifita,27,25,1989-06-28,2016-01-01,26,0.9259259259259259,0.9101508916323731
2016,500798,Wade Graham,27,26,1990-10-25,2016-01-01,25,0.9629629629629629,0.9458161865569272
2016,500794,Paul Gallen,27,20,1981-08-14,2016-01-01,34,0.7407407407407407,0.7318244170096022
2016,500799,Chris Heighington,27,26,1982-01-14,2016-01-01,33,0.9629629629629629,0.9458161865569272
2016,500806,Matt Prior,27,25,1987-05-24,2016-01-01,28,0.9259259259259259,0.9101508916323731
2016,500977,Jayson Bukuya,27,25,1989-04-21,2016-01-01,26,0.9259259259259259,0.9101508916323731
2016,501569,Blake Ferguson,24,22,1990-03-20,2016-01-01,25,0.9166666666666666,0.8993055555555555
2016,500245,Dale Copley,24,14,1991-07-29,2016-01-01,24,0.5833333333333334,0.5798611111111112
2016,500004,Shaun Kenny-Dowall,24,19,1988-01-23,2016-01-01,27,0.7916666666666666,0.7795138888888888
2016,502502,Latrell Mitchell,24,24,1997-06-16,2016-01-01,18,1,0.9791666666666666
2016,500202,Jackson Hastings,24,15,1996-01-04,2016-01-01,19,0.625,0.6197916666666666
2016,500118,Kane Evans,24,23,1992-01-09,2016-01-01,23,0.9583333333333334,0.9392361111111112
2016,500009,Jake Friend,24,24,1990-02-01,2016-01-01,25,1,0.9791666666666666
2016,500039,Dylan Napa,24,23,1992-11-13,2016-01-01,23,0.9583333333333334,0.9392361111111112
2016,500011,Aidan Guerra,24,21,1988-02-25,2016-01-01,27,0.875,0.859375
2016,500016,Mitchell Aubusson,24,22,1987-10-01,2016-01-01,28,0.9166666666666666,0.8993055555555555
2016,500038,Isaac Liu,24,22,1991-04-26,2016-01-01,24,0.9166666666666666,0.8993055555555555
2016,501179,Siosiua Taukeiaho,24,20,1992-01-03,2016-01-01,23,0.8333333333333334,0.8194444444444445
2016,500108,Alex Johnston,24,18,1995-01-14,2016-01-01,20,0.75,0.7395833333333334
2016,500597,Hymel Hunt,24,13,1993-11-14,2016-01-01,22,0.5416666666666666,0.5399305555555555
2016,500611,Cody Walker,24,20,1990-01-10,2016-01-01,25,0.8333333333333334,0.8194444444444445
2016,500086,Adam Reynolds,24,16,1990-07-10,2016-01-01,25,0.6666666666666666,0.6597222222222222
2016,500092,Sam Burgess,24,23,1988-12-14,2016-01-01,27,0.9583333333333334,0.9392361111111112
2016,500180,Cameron McInnes,24,19,1994-02-01,2016-01-01,21,0.7916666666666666,0.7795138888888888
2016,500085,John Sutton,24,12,1984-11-05,2016-01-01,31,0.5,0.5
2016,501600,Damien Cook,24,17,1991-06-23,2016-01-01,24,0.7083333333333334,0.6996527777777778
2016,500067,Anthony Don,25,22,1987-09-21,2016-01-01,28,0.88,0.8648
2016,500256,Josh Hoffman,25,25,1988-03-10,2016-01-01,27,1,0.98
2016,500046,Tyrone Roberts,25,21,1991-06-01,2016-01-01,24,0.84,0.8264
2016,500272,Ashley Taylor,25,22,1995-03-17,2016-01-01,20,0.88,0.8648
2016,501393,Agnatius Paasi,25,25,1991-11-30,2016-01-01,24,1,0.98
2016,500072,Ryan James,25,25,1991-07-20,2016-01-01,24,1,0.98
2016,500043,Dane Gagai,24,22,1991-01-03,2016-01-01,24,0.9166666666666666,0.8993055555555555
2016,500224,Trent Hodkinson,24,23,1988-08-31,2016-01-01,27,0.9583333333333334,0.9392361111111112
2016,503523,Jacob Saifiti,24,18,1996-05-01,2016-01-01,19,0.75,0.7395833333333334
2016,500384,Korbin Sims,24,22,1992-01-02,2016-01-01,23,0.9166666666666666,0.8993055555555555
2016,503571,Daniel Saifiti,24,20,1996-05-01,2016-01-01,19,0.8333333333333334,0.8194444444444445
2016,500586,Will Chambers,27,17,1988-05-26,2016-01-01,27,0.6296296296296297,0.6248285322359396
2016,502209,Blake Green,27,24,1986-09-18,2016-01-01,29,0.8888888888888888,0.8744855967078189
2016,500587,Cooper Cronk,27,26,1983-12-05,2016-01-01,32,0.9629629629629629,0.9458161865569272
2016,500584,Jesse Bromwich,27,27,1989-05-03,2016-01-01,26,1,0.9814814814814815
2016,500609,Cameron Smith,27,26,1983-06-18,2016-01-01,32,0.9629629629629629,0.9458161865569272
2016,500602,Jordan McLean,27,21,1991-10-08,2016-01-01,24,0.7777777777777778,0.7674897119341564
2016,500606,Kevin Proctor,27,24,1989-02-28,2016-01-01,26,0.8888888888888888,0.8744855967078189
